id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error
thewesternchauvinist1:1597,thewesternchauvinist1,1597,2026-06-05T00:03:21+00:00,https://t.me/thewesternchauvinist1/1597,1782,68,"{""🔥"": 48, ""❤"": 11, ""👍"": 5, ""⚡"": 4}","Case Dismissed!!!

https://www.kark.com/news/arkansas-courts/judge-orders-murder-case-against-lonoke-county-sheriff-candidate-aaron-spencer-dismissed/",-1003573538640,,"['Censorship Claims', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Media Criticism']",[],
thewesternchauvinist1:1596,thewesternchauvinist1,1596,2026-06-04T00:06:12+00:00,https://t.me/thewesternchauvinist1/1596,1584,59,"{""⚡"": 46, ""❤"": 8, ""🏆"": 5}","Massive attack by ASIO and MSM on my friends and I today to distract the public from the High Court decision being made tomorrow.

This video was just uploaded to instagram and deleted within 10 minutes along with the account.",-1003573538640,,"['Censorship Claims', 'Media Criticism', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist1:1595,thewesternchauvinist1,1595,2026-06-03T23:25:00+00:00,https://t.me/thewesternchauvinist1/1595,2463,48,"{""🔥"": 26, ""⚡"": 15, ""👍"": 7}","Another Hezbollah FPV drone with thermal imaging, flys directly into the face of an Israeli soldier.  The drone warfare was bad enough on the Israelis.  Now night vision drones can fly at them, and the Israelis don't even see it coming.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist1:1594,thewesternchauvinist1,1594,2026-06-03T22:48:57+00:00,https://t.me/thewesternchauvinist1/1594,1676,88,"{""😡"": 47, ""⚡"": 38, ""👎"": 3}",Strickland can't go to Whitehouse UFC 🇮🇱,-1003573538640,,['Censorship Claims'],Censorship Claims,['Censorship Claims'],[],
thewesternchauvinist1:1593,thewesternchauvinist1,1593,2026-06-03T14:28:36+00:00,https://t.me/thewesternchauvinist1/1593,2683,64,"{""⚡"": 48, ""👍"": 10, ""❤"": 3, ""🔥"": 3}","Hezbollah night vision drone targets a gathering of Israeli soldiers standing in the open.  They don't even attempt to flee because they cannot see the drone.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist1:1592,thewesternchauvinist1,1592,2026-06-03T02:48:26+00:00,https://t.me/thewesternchauvinist1/1592,1433,53,"{""⚡"": 47, ""❤"": 6}",My response to ABC rodent Matt Martino. I discuss the significance of tomorrow's judgement and how the power structure works in Australia.,-1003573538640,,"['Institutions', 'Censorship Claims', 'Ideology', 'Media Criticism']",Institutions,"['Institutions', 'Censorship Claims', 'Ideology', 'Media Criticism']",[],
thewesternchauvinist1:1591,thewesternchauvinist1,1591,2026-06-03T00:44:51+00:00,https://t.me/thewesternchauvinist1/1591,2452,43,"{""⚡"": 24, ""🔥"": 11, ""🏆"": 4, ""👍"": 2, ""❤"": 1, ""🤝"": 1}","Iranian missile strikes the headquarters of the US Fifth Fleet in Bahrain.

T.me/TheWesternChauvinist1",-1003573538640,,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Symbols']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Symbols']",[],
thewesternchauvinist1:1590,thewesternchauvinist1,1590,2026-06-02T23:50:19+00:00,https://t.me/thewesternchauvinist1/1590,1701,48,"{""❤"": 27, ""👍"": 14, ""🔥"": 7}","The grind never stops….

•Join Your Local Active Club•

Contact us @PAxAC_Vet ☺️",-1003573538640,,"['Street Mobilization', 'Media Criticism', 'Censorship Claims', 'Conflict']",Street Mobilization,"['Street Mobilization', 'Media Criticism', 'Censorship Claims', 'Conflict']",[],
thewesternchauvinist1:1589,thewesternchauvinist1,1589,2026-06-02T23:31:57+00:00,https://t.me/thewesternchauvinist1/1589,2202,0,{},"Huge explosions in Kuwait.  Possible use of Iranian Cluster Bombs.  Bothe the American base in Kuwait, and the American naval base in Bahrain, were attacked during the Iranian retaliation.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist1:1587,thewesternchauvinist1,1587,2026-06-02T23:12:34+00:00,https://t.me/thewesternchauvinist1/1587,1505,89,"{""❤"": 60, ""🔥"": 24, ""⚡"": 5}","Today was the first day of the murder trial of Karmelo Anthony for his fatal stabbing of Austin Metcalf. 

NOVA was there, demonstrating and handing out informational material. We will not forget, and we will continue demanding justice for Austin, and for all victims of anti-White violence.",-1003573538640,,"['Street Mobilization', 'Censorship Claims', 'Ideology', 'Media Criticism']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Ideology', 'Media Criticism']",[],
thewesternchauvinist1:1586,thewesternchauvinist1,1586,2026-06-02T23:08:31+00:00,https://t.me/thewesternchauvinist1/1586,1539,50,"{""🔥"": 44, ""❤"": 6}","Native Voice’s speech. 

X: NativeVoice14",-1003573538640,,"['Symbols', 'Censorship Claims', 'Street Mobilization', 'Media Criticism']",Symbols,"['Symbols', 'Censorship Claims', 'Street Mobilization', 'Media Criticism']",[],
thewesternchauvinist1:1585,thewesternchauvinist1,1585,2026-06-02T23:00:27+00:00,https://t.me/thewesternchauvinist1/1585,2218,33,"{""🔥"": 30, ""👍"": 2, ""❤"": 1}","'Air Defense attemps over Kuwait'

The kosher-system bombed an anti-ship missiles position on an Iranian island.  They also disabled an Iranian ship as it was leaving port.  In retaliation, the Iranians have launched at least 8 missiles at an American base in Kuwait.  The last time they did this, 5 Americans were injured.

T.me/TheWesternChauvinist1",-1003573538640,,"['Censorship Claims', 'Conflict', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Conflict', 'Media Criticism']",[],
thewesternchauvinist1:1584,thewesternchauvinist1,1584,2026-06-02T22:43:39+00:00,https://t.me/thewesternchauvinist1/1584,1678,95,"{""💯"": 95}","That is a great tip.  Don't let what happened to the people who went to J6 or Charlottesville, happen to you.

@TheWesternChauvinist1",-1003573538640,,"['Media Criticism', 'Street Mobilization', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Street Mobilization', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist1:1583,thewesternchauvinist1,1583,2026-06-02T22:34:04+00:00,https://t.me/thewesternchauvinist1/1583,1529,143,"{""⚡"": 88, ""💯"": 44, ""👍"": 8, ""❤"": 3}","SOUTHAMPTON PROTEST TIP: if you are in Southampton for any reason today, keep it to yourself. Don't tell your friends and family you were there. Don't talk about it online or in your DMs. Don't post photos of yourself or your friends there. Put away your cameras and cell phones. Don't take any photos and avoid interviews.",-1003573538640,,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Migration']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Migration']",[],
thewesternchauvinist1:1582,thewesternchauvinist1,1582,2026-06-02T21:48:46+00:00,https://t.me/thewesternchauvinist1/1582,5255,124,"{""⚡"": 101, ""👍"": 12, ""❤"": 6, ""🔥"": 4, ""🏆"": 1}","System pigs get pelted with objects by Henry Nowak protesters.

T.me/TheWesternChauvinist1",-1003573538640,,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist1:1581,thewesternchauvinist1,1581,2026-06-02T21:36:46+00:00,https://t.me/thewesternchauvinist1/1581,5179,126,"{""😡"": 118, ""👎"": 6, ""❤"": 2}","British system pig knees a pinned down British citizen in the head at the Henry Nowak protest.

T.me/TheWesternChauvinist1",-1003573538640,,"['Censorship Claims', 'Media Criticism', 'Street Mobilization', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Street Mobilization', 'Ideology']",[],
thewesternchauvinist1:1580,thewesternchauvinist1,1580,2026-06-02T21:01:49+00:00,https://t.me/thewesternchauvinist1/1580,4767,110,"{""🔥"": 94, ""⚡"": 8, ""👍"": 8}","British citizens outraged at the death of Henry Nowak, are now lighting garbage cans on fire and rolling them at system pigs 

T.me/TheWesternChauvinist1",-1003573538640,,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist1:1579,thewesternchauvinist1,1579,2026-06-02T20:56:14+00:00,https://t.me/thewesternchauvinist1/1579,5089,119,"{""⚡"": 94, ""👍"": 18, ""❤"": 5, ""🤝"": 2}","Real British citizens chase out the system pigs.

T.me/TheWesternChauvinist1",-1003573538640,,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Migration']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Migration']",[],
thewesternchauvinist1:1578,thewesternchauvinist1,1578,2026-06-02T20:25:07+00:00,https://t.me/thewesternchauvinist1/1578,4544,120,"{""⚡"": 105, ""❤"": 10, ""🤝"": 5}","Angry British citizens outside of the police station where the system pigs that caused Henry to die work.

T.me/TheWesternChauvinist1",-1003573538640,,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist1:1577,thewesternchauvinist1,1577,2026-06-02T20:15:40+00:00,https://t.me/thewesternchauvinist1/1577,1781,26,"{""⚡"": 20, ""👍"": 5, ""🔥"": 1}","Two Israeli vehicles struck by FPV drones.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist1:1576,thewesternchauvinist1,1576,2026-06-02T18:12:29+00:00,https://t.me/thewesternchauvinist1/1576,2331,31,"{""🔥"": 18, ""⚡"": 7, ""👍"": 6}","Hezbollah FPV drone hits an iron dome launcher while it's being transported on a truck.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",[],
thewesternchauvinist1:1575,thewesternchauvinist1,1575,2026-06-01T22:06:28+00:00,https://t.me/thewesternchauvinist1/1575,2947,94,"{""💯"": 82, ""❤"": 7, ""😡"": 5}","Jury selection in the trial for Austin Metcalf's killer has begun.  Obviously from our perspective the non is guilty -which he is- but it is not an open and shut case.  The high priced lawyer they hired has already used the ""White supremacy"" angle to get his client huge sums of GoFundMe money.  Plus the fact that Austin grabbed him and tried to move him first muddies the water a little in a stand your ground state.

Working in our favor is that this wasn't some drunken brawl in an alley.  It was a track meet at a school where  knives were banned.  It's also much harder to make a case for self-defense when you're older than the victim, you brought a knife to a school, and you weren't even struck; only grappled with.  Any good prosecutor should be able to easily win this case.

T.me/TheWesternChauvinist1",-1003573538640,,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Institutions']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Institutions']",[],
thewesternchauvinist1:1574,thewesternchauvinist1,1574,2026-06-01T21:02:10+00:00,https://t.me/thewesternchauvinist1/1574,2261,73,"{""⚡"": 49, ""🏆"": 10, ""❤"": 8, ""👍"": 3, ""🔥"": 2, ""😡"": 1}","Another Israeli soldier was killed by Hezbollah today.  A Captain and doctor from Tel-Aviv.  Two other officers and a soldier were severely injured.

T.me/TheWesternChauvinist1",-1003573538640,,['Conflict'],Conflict,['Conflict'],[],
thewesternchauvinist1:1573,thewesternchauvinist1,1573,2026-06-01T17:43:20+00:00,https://t.me/thewesternchauvinist1/1573,2210,36,"{""⚡"": 26, ""👍"": 9, ""👎"": 1}","Iranian air defense shot down an MQ1 drone over it's airspace.  The kosher-system responded by bombing some Iranian communication radar on an Island.  The Iranians then launched retaliatory missiles at the same American bases in Kuwait that they had previously struck.

Now the Iranians have suspended all negotiations with the kosher-system until Israel abides by the ceasefire with Hezbollah in Lebanon.  Israel came up with a plan to bomb targets in Beirut today, causing the Iranians to say they may retaliate to further Israeli aggression in Lebanon.  The Israelis are rethinking the bombing.

T.me/TheWesternChauvinist1",-1003573538640,,"['Censorship Claims', 'Conflict', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Conflict', 'Media Criticism']",[],
thewesternchauvinist1:1572,thewesternchauvinist1,1572,2026-06-01T15:38:13+00:00,https://t.me/thewesternchauvinist1/1572,2116,31,"{""⚡"": 26, ""👍"": 5}","Hezbollah FPV drone hits a building where Israelis are sheltering.  A second FPV drone observes the damage done by the first drone, before striking an Israeli Humvee.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist1:1571,thewesternchauvinist1,1571,2026-06-01T15:15:55+00:00,https://t.me/thewesternchauvinist1/1571,2149,30,"{""⚡"": 21, ""👍"": 5, ""🔥"": 3, ""👎"": 1}","Hezbollah FPV drone hits right next to Israeli soldiers.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
thewesternchauvinist1:1570,thewesternchauvinist1,1570,2026-06-01T15:04:02+00:00,https://t.me/thewesternchauvinist1/1570,2201,68,"{""🔥"": 45, ""🏆"": 15, ""👍"": 7, ""👎"": 1}","Another Israeli soldier killed by a Hezbollah FPV drone in Southern Lebanon.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Symbols']",[],
thewesternchauvinist1:1569,thewesternchauvinist1,1569,2026-06-01T15:02:09+00:00,https://t.me/thewesternchauvinist1/1569,2141,35,"{""⚡"": 25, ""👍"": 5, ""🔥"": 4, ""👎"": 1}","Yet another Iron dome launcher taken out by an FPV drone.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist1:1568,thewesternchauvinist1,1568,2026-05-31T22:37:52+00:00,https://t.me/thewesternchauvinist1/1568,2290,53,"{""⚡"": 32, ""🔥"": 8, ""🏆"": 7, ""❤"": 4, ""👎"": 2}","A Hezbollah drone hit an Israeli base in Beit Hillel, Northern Israel.  There were 4 Israeli soldiers injured, some critically.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims']",[],
thewesternchauvinist1:1567,thewesternchauvinist1,1567,2026-05-31T22:29:25+00:00,https://t.me/thewesternchauvinist1/1567,2222,38,"{""⚡"": 25, ""🏆"": 8, ""❤"": 3, ""👎"": 1, ""🔥"": 1}","Hezbollah FPV drone operating inside Israel spots a moving truck.  The drone chases down the truck and strikes it directly in the back windshield.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",[],
thewesternchauvinist1:1566,thewesternchauvinist1,1566,2026-05-31T22:17:23+00:00,https://t.me/thewesternchauvinist1/1566,2294,42,"{""⚡"": 33, ""🏆"": 4, ""👍"": 3, ""❤"": 1, ""👎"": 1}","Another Israeli Iron Dome launcher taken out by a Hezbollah FPV drone.  Hezbollah has also been launching huge waves of rockets into Israel over the last few days.  Many have struck into Israeli border towns, possibly due to the amount of Iron Dome launchers Hezbollah has taken out with drones.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",[],
thewesternchauvinist1:1565,thewesternchauvinist1,1565,2026-05-31T21:54:47+00:00,https://t.me/thewesternchauvinist1/1565,2246,108,"{""⚡"": 75, ""❤"": 16, ""👍"": 11, ""👎"": 3, ""💯"": 3}","Israeli soldier killed by an FPV drone in Southern Lebanon.

T.me/TheWesternChauvinist1",-1003573538640,,"['Conflict', 'Media Criticism', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Symbols']",[],
