id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label
jungenationalisten:4416,jungenationalisten,4416,2025-08-25T11:42:20+00:00,https://t.me/jungenationalisten/4416,6175,79,"{""👍"": 52, ""❤"": 23, ""👏"": 4}","Sommerfest 2025 in Riesa
@jungenationalisten 🇩🇪 

Ein unvergessliches Wochenende liegt hinter uns! Das alljährliche patriotische Sommerfest in Riesa war auch 2025 wieder ein voller Erfolg und hat eindrucksvoll gezeigt, wie stark unsere Gemeinschaft zusammensteht.

Unsere JN war auch hier selbstverständlich mit dabei – mit einem eigenen Informationsstand konnten wir viele offene Fragen beantworten, neue Interessierte gewinnen und direkt für Begeisterung sorgen.

Neben inspirierenden Rednern sorgte großartige Musik für beste Stimmung. Auch kulinarisch blieben keine Wünsche offen: Von der reich gefüllten Fleischtheke bis hin zu frischen Salaten – das Essen war einmal mehr ein echtes Vergnügen.

Das Sommerfest war mehr als nur ein Treffen – es war ein starkes Zeichen unserer Zusammengehörigkeit, unseres Miteinanders und unserer Stärke. 

Doch nicht nur in Riesa war der Tag ein voller Erfolg – auch in Magdeburg zeigte unsere Jugendbewegung eindrucksvoll Haltung. Mit Mut und Geschlossenheit stellte sie sich auf die Straße und hielt dem Treiben des CSD stand.

Ein Wochenende voller Freude, Austausch und Gemeinschaft, das uns allen noch lange in Erinnerung bleiben wird.",-1001180598066,
jungenationalisten:4406,jungenationalisten,4406,2025-08-24T18:44:29+00:00,https://t.me/jungenationalisten/4406,11101,138,"{""❤"": 94, ""👍"": 25, ""🔥"": 18, ""👏"": 1}","Demonstration gegen den CSD Magdeburg
@jungenationalisten 🇩🇪

Starke Reden von Thorsten Heise und Sven Skoda, heimatverbundene Musik durch Phil von Flak und ein hohes Medieninteresse begleiteten gestern unsere Demo mit rund 350 Teilnehmern.
Auf unserer Seite stehen Deutsche, die sich aktiv für den Erhalt, die Förderung und den Schutz gesunder Familien einsetzen und sich der Homo-, Trans- und Genderlobby entgegenstellen.

„HEIMAT fängt beim Kinde an – mit Mutter, Vater, Frau und Mann!“",-1001180598066,
jungenationalisten:4405,jungenationalisten,4405,2025-08-23T16:25:14+00:00,https://t.me/jungenationalisten/4405,3519,113,"{""❤"": 82, ""👍"": 19, ""🔥"": 12}","Was für ein schönes Gefühl, frei und offen als Junger Nationalist zu leben!

Heute auf der Demo für Familie, Heimat & Nation in Magdeburg, mit Musik von FLAK!",-1001180598066,
jungenationalisten:4404,jungenationalisten,4404,2025-08-22T10:37:11+00:00,https://t.me/jungenationalisten/4404,4824,77,"{""❤"": 60, ""👍"": 13, ""🔥"": 4}","🏛Die ersten Bescheide werden aktuell aufgehoben und den Rechtsbrechern ihre eigenen Gesetze erklärt. 🥁✊

Sollte noch jemand betroffen sein, bitte umgehend melden, damit wir helfen können und es morgen nicht direkt zu Polizeischikane kommt.

Wir sehen uns in Magdeburg!",-1001180598066,
jungenationalisten:4403,jungenationalisten,4403,2025-08-21T14:33:20+00:00,https://t.me/jungenationalisten/4403,7609,87,"{""❤"": 61, ""👍"": 19, ""🔥"": 7}","⚠️ Achtung: Polizei belästigt Nationalisten mit Aufenthaltsverboten und Meldeauflagen

Liegen die Nerven bei Polizei und Verwaltung vor unserer Demonstration so blank? 😉

Wir stufen die Bescheide als klar rechtswidrig ein und klagen im Eilverfahren, damit jeder aufrechte Deutsche die Möglichkeit hat am Sonnabend gemeinsam mit uns zu demonstrieren.

Wer Post und ein Aufenthaltsverbot von der Polizei bekommen hat, meldet sich >>HIER<<",-1001180598066,
jungenationalisten:4402,jungenationalisten,4402,2025-08-21T10:53:51+00:00,https://t.me/jungenationalisten/4402,2835,74,"{""❤"": 60, ""👍"": 10, ""🔥"": 2, ""👏"": 2}","Nein zum CSD in Magdeburg!
@jungenationalisten 🇩🇪

Während Medien, Zivilgesellschaft und linke Lehrer die Zerstörung eines gesunden und natürlichen Familienleitbildes fördern, stellen wir uns als rebellische Jugend dem LGBTQ+ Zirkus entgegen.

Wir fordern:
Schluss mit Gender-, Trans und Homopropaganda.

Unsere Stadt bleibt HETERO!",-1001180598066,
jungenationalisten:4401,jungenationalisten,4401,2025-08-20T20:08:44+00:00,https://t.me/jungenationalisten/4401,3630,50,"{""👍"": 40, ""❤"": 9, ""🔥"": 1}","+++ INFORMATIONEN +++

Aktuell ist uns die Beantwortung von Nachrichten, welche über das Kontaktfomular geschrieben wurden, nicht möglich. 
Alle Infobriefe gehen wie gewohnt raus, doch wundert euch nicht das wir nicht antworten können. 

Mit kameradschaftlichen Grüßen 

JN Deutschland",-1001180598066,
jungenationalisten:4397,jungenationalisten,4397,2025-08-19T13:56:54+00:00,https://t.me/jungenationalisten/4397,3510,94,"{""🔥"": 56, ""👍"": 25, ""❤"": 10, ""👏"": 3}","Aktionstag in Luthers Heimat!

Vergangenes Wochenende führten Mitglieder unserer JN in der Lutherstadt Eisleben eine ""Sommeroffensive"" durch, verteilt wurden unter anderem Tausende Flugblätter zu Migrationsthemen und LGBTQ-Wahn und auch das Stadtbild zeigt nun wieder deutlich, dass die deutsche Jugend hier das ""Sagen"" hat und noch längst nicht verloren ist!
Werde euch du ein Teil der nationalen Jugendbewegung und melde dich bei uns!

t.me/JN_Sachsen_Anhalt
@jungenationalisten",-1001180598066,
jungenationalisten:4396,jungenationalisten,4396,2025-08-19T08:43:30+00:00,https://t.me/jungenationalisten/4396,3283,60,"{""👏"": 43, ""👍"": 10, ""🔥"": 7}","Am 23. August demonstrieren wir gemeinsam gegen den CSD in Friedberg (Wetteraukreis). Sei dabei und lass uns gemeinsam ein starkes Zeichen für Normalität setzen.

Wir treffen uns um 12 Uhr in Friedberg (genauer Ort folgt).

Unsere Forderungen:

- Frühsexualisierung in den Kindergärten stoppen!

- Wir wollen keine queere Community in unseren Schulen und Jugendzentren!

- Es gibt nur 2 Geschlechter und zwar Frau & Mann. Dies muss im Gesetz verankert werden. 

-Keine Transpersonen im Wettkampfsport

-Auftrittsverbot von Transpersonen im Kindergarten

-Keine queere Werbung auf Kinderkanälen

-Keine Steuerfinanzierte queere Symbolpolitik ( z.B. queere Ampelmännchen)

- Schluss mit dem Gendern in der Verwaltung, Schule und beim  öffentlich Rechtlichen Rundfunk.

#Friedberg #Heimat #Normalität #Wetteraukreis #Deutschland #Hessen",-1001180598066,
jungenationalisten:4387,jungenationalisten,4387,2025-08-18T18:50:17+00:00,https://t.me/jungenationalisten/4387,2900,100,"{""❤"": 71, ""🔥"": 10, ""👏"": 10, ""👍"": 9}","Tagesfahrt bei Freyburg (Unstrut) 
@jungenationalisten

Am Sonnabend führte uns eine Tagesfahrt in die Umgebung von Freyburg (Unstrut). In den „Toten Tälern“ trafen wir auf eine Herde Wildpferde, die uns mit großer Neugier und Wohlwollen begrüßte. Außerdem erkundeten wir einen ehemaligen sowjetischen Bunker, und unser Entdeckerdrang trieb uns hinauf in die Höhen eines alten Turmes. Auch bekamen wir von den Anwohnern und Reisenden positiven Zuspruch über unsere Aktivitäten und unser Auftreten. Den Abschluss unserer 20 Kilometer langen Tagesfahrt bildete die Neuenburg, die einst als größtes Schloss Mitteldeutschlands galt und im vergangenen Jahrhundert als Obergauführerinnenschule für Frauen und Mädel diente.

Das Erleben von Heimat und Gemeinschaft beschert uns Glück und Mut und lässt uns immer wieder aufs Neue Natur und Kultur unseres Landes auf Fahrt entdecken. 🥾

Du suchst Anschluss im Burgenlandkreis oder Saalekreis? Melde dich hier:
Burgenlandjugend

t.me/JN_Sachsen_Anhalt",-1001180598066,
jungenationalisten:4377,jungenationalisten,4377,2025-08-18T16:22:36+00:00,https://t.me/jungenationalisten/4377,2777,63,"{""❤"": 44, ""👏"": 12, ""🔥"": 7}","Der CSD-Zirkus kommt in eure Stadt?
>>In diesem Paket<< bekommt ihr alles, um euren Protesten ausdruck zu verleihen.
@jungenationalisten 🇩🇪

Ihr bekommt:
▪️1x Banner 
(Nein zum CSD oder
Familie, Heimat Tradition statt CSD)
▪️500x Flugblätter: 
Deutsche Familien statt LGBTQ-Propaganda
▪️100x Aufkleber DinA7: Weiss-Normal-Hetero
▪️100x Aufkleber DinA7: 
Aus Anne wird Frank
▪️100x Aufkleber DinA6: 
Nein zum CSD!
▪️40x Plakate DinA3: 
Aus Anne wird Frank

Unser Land, unsere Regeln:
Deutsche Jugend in die Offensive!

- Material für Aktivisten- 📢💪🏻
💥Folgt uns: https://t.me/Frontdienst",-1001180598066,
jungenationalisten:4376,jungenationalisten,4376,2025-08-18T10:23:27+00:00,https://t.me/jungenationalisten/4376,3058,37,"{""❤"": 32, ""👍"": 5}","Das Sommerfest des DS-Verlages steigt dieses Jahr am Sonnabend, 23. August, auf dem Verlagsgelände (G.-Scholl-Str. 4, 01591 Riesa). Einlass: Ab 14 Uhr. 

Wir haben wieder ein kurzweiliges Programm für die gesamte Familie zusammengestellt, inklusive Sportwettkampf und Siegerehrung! 

📣 Als Redner konnten wir den bekannten FREIE-SACHSEN-Aktivisten Max Schreiber gewinnen sowie Frank Haußner von Freies Thüringen. 

💬 Sprechen werden außerdem Arne Schimmer, Chefredakteur des gemeinsamen Magazins AUFGEWACHT - DIE DEUTSCHE STIMME sowie der bekannte Demoredner Wolfgang Schmidl aus dem Erzgebirge, außerdem natürlich der DS-Verlagschef und HEIMAT-Vorsitzende Peter Schreiber.  

🎶 Der für sein breites musikalisches Repertoire bekannte BIENENMANN wird uns als Liedermacher unterhalten. 🐝

Für reichlich Speis und Trank wird ebenso gesorgt sein wie für ein familiengerechtes Unterhaltungsprogramm inklusive Hüpfburgen für Groß und Klein.🎉

Die Mannschaft um AUFGEWACHT, DS, HEIMAT und FREIE SACHSEN freut sich auf Euren Besuch!",-1001180598066,
jungenationalisten:4374,jungenationalisten,4374,2025-08-16T08:12:20+00:00,https://t.me/jungenationalisten/4374,13094,118,"{""👏"": 76, ""❤"": 21, ""👍"": 16, ""🔥"": 5}","Nein zum CSD in Magdeburg!
@jungenationalisten 🇩🇪

Während Medien, Zivilgesellschaft und linke Lehrer die Zerstörung eines gesunden und natürlichen Familienleitbildes fördern, stellen wir uns als rebellische Jugend dem LGBTQ+ Zirkus entgegen.

Wir fordern:
Schluss mit Gender-, Trans und Homopropaganda.

Unsere Stadt bleibt HETERO!",-1001180598066,
jungenationalisten:4373,jungenationalisten,4373,2025-08-13T12:24:58+00:00,https://t.me/jungenationalisten/4373,4939,76,"{""👍"": 68, ""❤"": 5, ""👏"": 3}","Heute, vor genau 64 Jahren, begann ein Kapitel deutscher Geschichte, das sich unauslöschlich in unser kollektives Gedächtnis eingebrannt hat: Der Bau der Berliner Mauer.

@jungenationalisten 🇩🇪 

Mit Stacheldraht, Beton und Wachtürmen wurde mitten durch Städte, Dörfer und sogar durch Familien ein Riss gezogen – ein Symbol der Zerrissenheit unseres Volkes.

Diese Mauer stand nicht nur aus Stein und Beton. Sie stand für Misstrauen, für politische Unterdrückung und für den Versuch, Menschen voneinander zu trennen – in ihrem Denken, in ihrem Handeln, in ihrer Hoffnung. Sie durchschnitt Lebenswege, zerstörte Freundschaften, zerriss Liebende und ließ Kinder ihre Eltern nur noch aus der Ferne sehen.

Auch wenn diese Mauer vor über drei Jahrzehnten gefallen ist, sind ihre Spuren bis heute spürbar – in unserer Sprache, in unseren Mentalitäten, in den ungleichen Lebensrealitäten und in unserem Selbstverständnis als eine Nation. Die Narben sind unsichtbar, aber sie prägen, wie wir miteinander umgehen und wie wir uns selbst sehen.

Der Jahrestag mahnt uns, nie zu vergessen, wie zerbrechlich Freiheit ist und wie wertvoll Einheit. Er erinnert uns daran, dass Mauern – ob aus Beton oder in den Köpfen – immer erst überwunden werden müssen, bevor ein Volk wirklich zusammenwächst.

Her zu uns!
https://t.me/jungenationalisten 🥁",-1001180598066,
jungenationalisten:4372,jungenationalisten,4372,2025-08-12T16:58:27+00:00,https://t.me/jungenationalisten/4372,3890,80,"{""👍"": 54, ""❤"": 20, ""🔥"": 6}","Impression von Gera
@jungenationalisten 
@heimat_th 

Jeden Montag gehen Bürger aus Gera und Umgebung auf die Straße. 
Neben Mitgliedern der Partei ""Die Heimat"" sind auch wir von der JN mit dabei.

Aufgrund der Teilnehmerzahl wurde gestern spontan ein eigener Block gebildet. 
Wo wir sind ist immer vorne!

Wir kämpfen für Deutschland!
Und du?

Junge Nationalisten Thüringen:
Folgt uns bei Telegram!",-1001180598066,
JN_Th:1204,JN_Th,1204,2025-12-02T11:27:13+00:00,https://t.me/JN_Th/1204,1566,16,"{""💯"": 10, ""❤"": 4, ""😁"": 2}","Standpunkt der deutschen Jugend 
@jungenationalisten 

Nationalismus ist eine Weltanschauung, die es sich zur Aufgabe macht, das eigene Volk in seiner biologischen und kulturellen Existenz zu erhalten.

Max-Joseph Matthieß  - stellv. Bundesvorsitzender 

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1203,JN_Th,1203,2025-11-30T08:16:18+00:00,https://t.me/JN_Th/1203,225,12,"{""🫡"": 7, ""❤"": 2, ""👍"": 2, ""🤝"": 1}","Wir wünschen euch einen schönen 1.Advent! 
@jungenationalisten 

Kommt gut durch diese verrückte Zeit und bleibt stets standhaft.

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1202,JN_Th,1202,2025-11-29T15:40:53+00:00,https://t.me/JN_Th/1202,238,14,"{""👏"": 8, ""❤"": 4, ""⚡"": 1, ""🫡"": 1}","Seit 1969 im Einsatz – unermüdlich, unbeugsam, unvergessen!
@jungenationalisten 

Die Rechte Jugend Deutschlands steht seit über 55 Jahren für Heimat, Identität und Zukunft unseres Volkes. Generation um Generation kämpft weiter – mit Stolz, mit Herzblut, mit klarer Haltung!

Wir waren gestern da.
Wir sind heute da.
Wir werden morgen da sein.
Für Deutschland. Für immer. 

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1201,JN_Th,1201,2025-11-29T08:59:18+00:00,https://t.me/JN_Th/1201,136,7,"{""👍"": 7}","Guten Morgen allerseits. Um ca 5 Uhr geht’s los, teilt gern den Beitrag 

https://www.youtube.com/live/ppfv5Mk4Pdo?si=qJ0N6INhZ9M48SAN",-1001637910838,
JN_Th:1200,JN_Th,1200,2025-11-28T08:38:41+00:00,https://t.me/JN_Th/1200,189,18,"{""👍"": 17, ""❤"": 1}","*Morgen ist es soweit!* 🇩🇪

Gemeinsam gegen Trickbetrüger und Taschendiebe!
Gemeinsam gegen kriminelle Ausländer!
Gemeinsam auf die Straße!

Treffpunkt Berliner Dom - U-Bahn Museumsinsel.
*Alles für die HEIMAT!* 🖤🤍💛",-1001637910838,
JN_Th:1199,JN_Th,1199,2025-11-26T10:16:02+00:00,https://t.me/JN_Th/1199,360,0,{},"Einige Tierfutterspenden haben uns schon erreicht. 
Spende auch Du!
@heimat_th 
@jungenationalisten 

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1197,JN_Th,1197,2025-11-25T09:35:07+00:00,https://t.me/JN_Th/1197,301,13,"{""👍"": 8, ""❤"": 5}","Wir sehen uns am Montag  gemeinsam auf der Straße!
@JN_Th
@heimat2023

Die Heimat Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1196,JN_Th,1196,2025-11-24T08:36:33+00:00,https://t.me/JN_Th/1196,1129,18,"{""❤"": 15, ""⚡"": 3}","Auf nach Berlin!
@jungenationalisten 

Am kommenden Sonnabend wird eine Abordnung aus Thüringen ebenfalls in Berlin sein, um die Kameraden vor Ort zu unterstützen.
Wir sehen uns auf der Straße. 
Auf nach Berlin!

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1194,JN_Th,1194,2025-11-21T18:40:13+00:00,https://t.me/JN_Th/1194,389,18,"{""❤"": 18}","Jugend aus Thüringen zu uns!
@jungenationalisten

In einer Zeit des Zerfalls unserer Heimat durch fehlgeleitete Politik, stehen wir in der Pflicht aktiv zu werden und eine gesunde Ordnung wieder herzustellen!
Gemeinschaft, Bildung und Aktivismus bilden die Säulen, welche unsere Bewegung tragen - das Fundament darunter besteht allerdings aus jeden Einzelnen!

Werde auch du aktiv, bewahre deine Heimat, schütze unsere Ideale und Traditionen.

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1190,JN_Th,1190,2025-11-20T12:01:28+00:00,https://t.me/JN_Th/1190,198,17,"{""❤"": 17}","📌 Ursula Haverbeck - Ein Jahrhundertleben. Nachruf zum 1. Todestag
von Sascha Krolzig

Als sich in den Abendstunden des 20. November 2024 die Nachricht verbreitete, dass die Große Dame des deutschen Revisionismus, die so mutige Streiterin für Meinungs- und Forschungsfreiheit, Ursula Haverbeck, im Alter von 96 Jahren gestorben ist, war die Anteilnahme im nationalen Deutschland so überwältigend, wie es seit Jahrzehnten keiner einzelnen Person aus unseren Kreisen mehr zuteilgeworden ist – wahrscheinlich so wie seit dem Tod von Rudolf Heß nicht mehr... hier weiterlesen!

🌊 KANAL STURMZEICHEN - @sturmzeichen",-1001637910838,
JN_Th:1189,JN_Th,1189,2025-11-18T15:14:52+00:00,https://t.me/JN_Th/1189,499,19,"{""🫡"": 12, ""❤"": 7}","Einsendung aus dem Ilmkreis
@jungenationalisten

Eine Zeit des Gedenkens und der Erinnerung. 
Tot sind nur jene, die vergessen werden! 🕯 

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1178,JN_Th,1178,2025-11-17T15:02:47+00:00,https://t.me/JN_Th/1178,1906,11,"{""❤"": 11}","Heldengedenken in Thüringen 
@jungenationalisten

Am gestrigen Sonntag besuchten Mitglieder und Anwärter der JN die Gräber und Denkmäler unserer Ahnen, um Kranzniederlegungen und kleine Zeremonien durchzuführen. 

In vielen Teilen des Freistaates brachten wir ein Licht für die Toten.
Tage wie diese rufen uns immer ins Gedächtnis, welche heldenhaften Taten unsere Ahnen in den vergangenen Jahrhunderten geleistet haben.

Tot sind nur jene, die vergessen werden!

Gedenkt unserer Toten
 
Gedenkt unserer tapferen Toten 
Zahlreich wie fallendes Laub 
Hinweggerafft von den Roten 
Wurde Gebein zu Erde und Staub 
 
Gedenkt unserer ruhmreichen Helden 
Ob Mann, Weib, ob noch Kind  
Sie starben in vielen Schlachten 
Leis wispert ihre Namen der Wind 
 
Gedenkt auch der edlen Taten 
Die keiner Ihnen tat gleich 
Mütter die vergeblich warten 
Auf die Helden vom Großdeutschen Reich 
 
Gedenket der deutschen Kinder 
Ihre Seelen fliegen im Licht 
Das junge Leben früh ausgehaucht 
Vergesst, vergesst sie nicht 
 
Gedenkt unsrer' treuen Soldaten 
Viele liegen noch an der Front 
Ihre Herzen wurden gebrochen 
Als Alliierte ihre Sippen zerbombt 
 
Wir gedenken der Volksgenossen 
Die Walhall einst zu sich nahm 
Als die Asen ins Horn gestoßen 
Trugen euch Walküren in ihrem Arm. 
 
Still ists um euch geworden 
Fast so, als wärs nie geschehn' 
Unser Schicksal die Nornen verwoben 
Deutschland, Deutschland wird nicht untergehn

-Karsten Sültmann-

JN Thüringen:
Folgt uns bei Telegram!",-1001637910838,
JN_Th:1177,JN_Th,1177,2025-11-16T08:04:48+00:00,https://t.me/JN_Th/1177,330,24,"{""❤"": 24}","Heraus zum Heldengedenken!
@jungenationalisten",-1001637910838,
JN_Th:1176,JN_Th,1176,2025-11-15T11:49:35+00:00,https://t.me/JN_Th/1176,219,17,"{""❤"": 13, ""👍"": 4}","Tierschutz verpflichtet!
@jungenationalisten 
@heimat_th

Unter dem Motto ""Tierschutz verpflichtet"" wollen wir in den kommenden Tagen und Wochen Tierfutterspenden sammeln, welche Mitglieder der JN und unserer Mutterpartei an die örtlichen Tierheime übergeben werden.

Ihr wollt unseren Aufruf folgen und Tierfutter oder andere brauchbare Sachen für die Tierheime spenden?
Dann meldet Euch per E - Post thueringen@aktion-widerstand.de.
Gerne könnt ihr eure Spenden an die Landesgeschäftsstelle nach Eisenach schicken (Die Heimat Thüringen, Katharinenstraße 147A, 99817 Eisenach).

Unterstützt uns bei unseren Anliegen und helft somit auch euren umliegenden Tierheimen!

Junge Nationalisten Thüringen 
Folgt uns bei Telegram!",-1001637910838,
